date,cases(t+14),confirmed(t),calls(t),complaint(t),Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,water_leakage,Debris,FishSeed,Adult_Mosquitoes,irs_patient,cluster
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/10/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
06/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/24/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
06/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/26/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/29/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/05/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/21/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
07/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
07/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/09/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
08/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/11/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/16/2013,0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12
08/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/23/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
08/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/25/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
08/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
08/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/02/2013,0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12
09/03/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/04/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/05/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
09/06/2013,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12
09/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/08/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/09/2013,0,1.0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,12
09/10/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/11/2013,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12
09/12/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
09/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/18/2013,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,12
09/19/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/24/2013,0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
09/28/2013,0,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
09/29/2013,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
09/30/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/01/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
10/02/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
10/03/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
10/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/06/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
10/07/2013,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,12
10/08/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/09/2013,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,12
10/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/11/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/12/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/14/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12
10/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/18/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/19/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/21/2013,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,12
10/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/23/2013,0,1.0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,12
10/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/27/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/28/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/29/2013,0,1.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12
10/30/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
10/31/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11/01/2013,0,2.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12
11/02/2013,0,1.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,12
11/03/2013,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,12
11/04/2013,0,1.0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12
11/05/2013,0,1.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12
11/06/2013,0,1.0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,12
11/07/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
11/08/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11/09/2013,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12
11/10/2013,0,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12
11/11/2013,0,1.0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,12
11/12/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12
11/13/2013,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
11/14/2013,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,12
11/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11/16/2013,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
11/17/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
11/18/2013,0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12
11/19/2013,0,1.0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,12
11/20/2013,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,12
11/21/2013,0,1.0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,12
11/22/2013,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,12
11/23/2013,0,2.0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12
11/24/2013,0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12
11/25/2013,0,1.0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,12
11/26/2013,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12
11/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11/29/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
11/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/01/2013,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/03/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/06/2013,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12
12/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/11/2013,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12
12/12/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/14/2013,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,12
12/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/18/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12
12/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/21/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/22/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/23/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/24/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/25/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/26/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/27/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
12/31/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
06/01/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/02/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/03/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/04/2013,0,0,0,0,0,1,0,0,0,1,26,0,0,0,0,0,13
06/05/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13
06/06/2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13
06/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/08/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13
06/09/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/10/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/11/2013,0,0,0,0,1,5,0,0,0,3,0,0,0,0,0,0,13
06/12/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
06/13/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/15/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/16/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/17/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/18/2013,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,13
06/19/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
06/20/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/21/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
06/22/2013,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,13
06/23/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
06/24/2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13
06/25/2013,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
06/26/2013,0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
06/27/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
06/28/2013,0,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,13
06/29/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
06/30/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
07/01/2013,0,0,0,0,3,3,0,0,0,1,9,0,0,0,0,0,13
07/02/2013,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,13
07/03/2013,0,0,0,0,2,0,0,0,0,1,16,0,0,0,0,0,13
07/04/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
07/05/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
07/06/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
07/07/2013,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
07/08/2013,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,13
07/09/2013,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13
07/10/2013,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,13
07/11/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13
07/12/2013,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,13
07/13/2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,13
07/14/2013,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,13
07/15/2013,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13
07/16/2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
07/17/2013,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13
07/18/2013,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,13
07/19/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
07/20/2013,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,13
07/21/2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13
07/22/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
07/23/2013,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,13
07/24/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,13
07/25/2013,0,0,0,0,0,2,0,0,0,0,19,0,0,0,0,0,13
07/26/2013,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,13
07/27/2013,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,13
07/28/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
07/29/2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
07/30/2013,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
07/31/2013,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,13
08/01/2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13
08/02/2013,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,0,13
08/03/2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13
08/04/2013,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,13
08/05/2013,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13
08/06/2013,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,13
08/07/2013,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13
08/08/2013,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,13
08/09/2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
08/10/2013,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,13
08/11/2013,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,13
08/12/2013,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,13
08/13/2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13
08/14/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
08/15/2013,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,13
08/16/2013,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,13
08/17/2013,0,0,0,0,0,3,0,2,0,0,0,0,0,7,0,0,13
08/18/2013,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,0,13
08/19/2013,0,1.0,0,0,2,3,0,0,0,1,5,0,0,0,0,0,13
08/20/2013,0,0,0,0,4,21,2,0,0,1,2,0,0,0,0,0,13
08/21/2013,0,0,0,0,0,8,4,0,0,1,0,0,0,0,0,0,13
08/22/2013,0,0,0,0,2,7,0,0,0,1,1,0,0,0,0,0,13
08/23/2013,0,0,0,0,4,6,0,2,0,3,0,0,0,0,0,0,13
08/24/2013,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,13
08/25/2013,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,13
08/26/2013,0,0.0,0,0,18,8,0,0,0,1,0,0,0,0,0,0,13
08/27/2013,0,0,0,0,7,0,1,0,0,5,2,0,0,0,0,0,13
08/28/2013,0,0,0,0,5,1,0,0,0,0,3,0,0,0,0,0,13
08/29/2013,0,0,0,0,1,6,0,1,0,1,5,0,0,0,0,0,13
08/30/2013,0,0.0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,13
08/31/2013,0,0,0,0,9,27,1,5,0,2,0,0,0,0,0,0,13
09/01/2013,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,13
09/02/2013,0,0,0,0,2,8,0,0,0,2,2,0,0,0,0,0,13
09/03/2013,0,0,0,0,16,23,1,0,0,3,2,0,0,0,0,0,13
09/04/2013,0,1.0,0,0,0,10,0,0,1,5,11,0,0,0,0,0,13
09/05/2013,0,1.0,0,0,19,16,0,0,0,3,12,0,0,0,0,0,13
09/06/2013,0,0,0,0,4,16,0,5,0,5,1,0,0,0,0,0,13
09/07/2013,0,0,0,0,8,4,0,0,1,4,5,0,0,0,0,0,13
09/08/2013,0,0.0,0,0,0,8,0,0,0,2,8,0,0,0,0,0,13
09/09/2013,0,1.0,0,0,0,3,0,3,0,2,2,0,0,0,0,0,13
09/10/2013,0,1.0,0,0,10,7,0,0,0,2,1,0,0,0,0,0,13
09/11/2013,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,13
09/12/2013,0,1.0,0,0,1,9,0,1,1,1,0,0,0,0,0,0,13
09/13/2013,0,0.0,0,0,0,16,0,0,0,2,2,0,0,0,0,0,13
09/14/2013,0,0,0,0,7,13,0,1,0,4,2,0,0,0,0,0,13
09/15/2013,0,0,0,0,6,14,0,0,0,1,0,0,0,0,0,0,13
09/16/2013,0,1.0,0,0,8,6,0,0,0,0,4,0,0,0,0,0,13
09/17/2013,0,0.0,0,0,21,16,0,1,1,2,2,0,0,0,0,0,13
09/18/2013,0,1.0,0,0,5,6,0,2,0,1,0,0,0,0,0,0,13
09/19/2013,0,1.0,0,0,4,5,0,0,1,1,6,0,0,0,0,0,13
09/20/2013,0,1.0,0,0,1,17,0,1,0,2,6,0,0,0,0,0,13
09/21/2013,0,1.0,0,0,2,6,0,4,0,3,0,0,0,0,0,0,13
09/22/2013,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,13
09/23/2013,0,0.0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,13
09/24/2013,0,1.0,0,0,0,7,2,0,1,5,0,0,0,0,0,0,13
09/25/2013,0,1.0,0,0,3,3,0,0,1,5,3,0,0,1,0,0,13
09/26/2013,0,0.0,0,0,8,7,0,0,0,5,2,0,0,0,0,0,13
09/27/2013,0,0.0,0,0,2,4,0,0,0,4,1,0,0,0,0,0,13
09/28/2013,0,1.0,0,0,3,8,0,0,0,3,2,0,0,0,0,0,13
09/29/2013,0,0,0,0,3,5,0,0,0,3,3,0,0,0,0,0,13
09/30/2013,0,1.0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,13
10/01/2013,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13
10/02/2013,0,0.0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,13
10/03/2013,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
10/04/2013,0,0,0,0,1,4,0,5,0,4,2,0,0,0,0,0,13
10/05/2013,0,0.0,0,0,5,6,1,0,0,6,4,0,0,0,0,0,13
10/06/2013,0,2.0,0,0,9,7,1,1,0,5,1,0,0,0,0,0,13
10/07/2013,0,1.0,0,0,0,7,0,2,0,4,0,0,0,0,0,0,13
